{'time': 1668258000, 'data': [{'win': 1, 'Source': 'Xz', 'City': 'BJ', 'Condition': '多云', 'Id': 1, 'Temp': 6, 'rTemp': 5, 'wSpeed': 4.44, 'wDir': 11, 'Hum': 27}, {'win': 0, 'Source': 'Op', 'City': 'BJ', 'Condition': 'clear sky', 'Id': 0, 'Temp': 4.94, 'rTemp': 2.01, 'wSpeed': 3.63, 'wDir': 12, 'Hum': 26}, {'win': 0, 'Source': 'MS', 'City': 'BJ', 'Condition': '多云', 'Id': 1, 'Temp': 6.5, 'rTemp': 2.6, 'wSpeed': 4.56, 'wDir': 0.0, 'Hum': 37}]}
{'time': 1668474000, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 6, 'rTemp': 9, 'wSpeed': 0.28, 'wDir': 122, 'Hum': 73}, {'win': 0, 'Source': 'Op', 'City': 'BJ', 'Condition': 'clear sky', 'Id': 0, 'Temp': 4.94, 'rTemp': 2.42, 'wSpeed': 3.02, 'wDir': 318, 'Hum': 29}, {'win': 1, 'Source': 'MS', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 5.0, 'rTemp': 1.8, 'wSpeed': 4.28, 'wDir': 248.0, 'Hum': 63}]}
{'time': 1668477600, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 12, 'rTemp': 11, 'wSpeed': 0.56, 'wDir': 278, 'Hum': 44}, {'win': 1, 'Source': 'Op', 'City': 'BJ', 'Condition': 'clear sky', 'Id': 0, 'Temp': 8.94, 'rTemp': 6.76, 'wSpeed': 3.87, 'wDir': 316, 'Hum': 23}, {'win': 0, 'Source': 'MS', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 7.6, 'rTemp': 4.9, 'wSpeed': 4.86, 'wDir': 248.0, 'Hum': 51}]}
{'time': 1668481200, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 14, 'rTemp': 13, 'wSpeed': 0.56, 'wDir': 111, 'Hum': 20}, {'win': 1, 'Source': 'Op', 'City': 'BJ', 'Condition': 'clear sky', 'Id': 0, 'Temp': 11.94, 'rTemp': 9.71, 'wSpeed': 4.48, 'wDir': 315, 'Hum': 20}, {'win': 0, 'Source': 'MS', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 9.6, 'rTemp': 7.1, 'wSpeed': 5.53, 'wDir': 248.0, 'Hum': 43}]}
{'time': 1668484800, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 15, 'rTemp': 14, 'wSpeed': 3.06, 'wDir': 315, 'Hum': 19}, {'win': 0, 'Source': 'Op', 'City': 'BJ', 'Condition': 'clear sky', 'Id': 0, 'Temp': 13.94, 'rTemp': 11.86, 'wSpeed': 4.57, 'wDir': 313, 'Hum': 18}, {'win': 1, 'Source': 'MS', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 11.5, 'rTemp': 9.2, 'wSpeed': 6.11, 'wDir': 248.0, 'Hum': 36}]}
{'time': 1668488400, 'data': [{'win': 1, 'Source': 'Xz', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 16, 'rTemp': 15, 'wSpeed': 1.67, 'wDir': 301, 'Hum': 17}, {'win': 0, 'Source': 'Op', 'City': 'BJ', 'Condition': 'clear sky', 'Id': 0, 'Temp': 15.94, 'rTemp': 14.03, 'wSpeed': 4.43, 'wDir': 316, 'Hum': 17}, {'win': 0, 'Source': 'MS', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 13.3, 'rTemp': 11.4, 'wSpeed': 6.33, 'wDir': 248.0, 'Hum': 29}]}
{'time': 1668492000, 'data': [{'win': 1, 'Source': 'Xz', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 16, 'rTemp': 17, 'wSpeed': 3.06, 'wDir': 264, 'Hum': 17}, {'win': 0, 'Source': 'Op', 'City': 'BJ', 'Condition': 'clear sky', 'Id': 0, 'Temp': 15.94, 'rTemp': 14.03, 'wSpeed': 4.23, 'wDir': 316, 'Hum': 17}, {'win': 0, 'Source': 'MS', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 14.5, 'rTemp': 12.9, 'wSpeed': 6.28, 'wDir': 248.0, 'Hum': 25}]}
{'time': 1668495600, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 16, 'rTemp': 16, 'wSpeed': 1.67, 'wDir': 312, 'Hum': 17}, {'win': 1, 'Source': 'Op', 'City': 'BJ', 'Condition': 'clear sky', 'Id': 0, 'Temp': 16.94, 'rTemp': 15.16, 'wSpeed': 4.17, 'wDir': 312, 'Hum': 18}, {'win': 0, 'Source': 'MS', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 16.0, 'rTemp': 14.6, 'wSpeed': 6.0, 'wDir': 248.0, 'Hum': 25}]}
{'time': 1668499200, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 16, 'rTemp': 17, 'wSpeed': 3.06, 'wDir': 205, 'Hum': 18}, {'win': 0, 'Source': 'Op', 'City': 'BJ', 'Condition': 'clear sky', 'Id': 0, 'Temp': 15.94, 'rTemp': 14.09, 'wSpeed': 3.17, 'wDir': 309, 'Hum': 19}, {'win': 1, 'Source': 'MS', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 14.8, 'rTemp': 13.1, 'wSpeed': 5.33, 'wDir': 248.0, 'Hum': 29}]}
{'time': 1668502800, 'data': [{'win': 1, 'Source': 'Xz', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 14, 'rTemp': 13, 'wSpeed': 2.78, 'wDir': 222, 'Hum': 22}, {'win': 0, 'Source': 'Op', 'City': 'BJ', 'Condition': 'clear sky', 'Id': 0, 'Temp': 14.94, 'rTemp': 13.01, 'wSpeed': 2.88, 'wDir': 300, 'Hum': 20}, {'win': 0, 'Source': 'MS', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 13.6, 'rTemp': 11.7, 'wSpeed': 4.44, 'wDir': 248.0, 'Hum': 35}]}
{'time': 1668506400, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 11, 'rTemp': 12, 'wSpeed': 1.67, 'wDir': 205, 'Hum': 31}, {'win': 1, 'Source': 'Op', 'City': 'BJ', 'Condition': 'clear sky', 'Id': 0, 'Temp': 12.94, 'rTemp': 10.84, 'wSpeed': 2.53, 'wDir': 297, 'Hum': 21}, {'win': 0, 'Source': 'MS', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 11.8, 'rTemp': 9.7, 'wSpeed': 3.61, 'wDir': 248.0, 'Hum': 42}]}
{'time': 1668510000, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 11, 'rTemp': 10, 'wSpeed': 1.67, 'wDir': 269, 'Hum': 35}, {'win': 0, 'Source': 'Op', 'City': 'BJ', 'Condition': 'clear sky', 'Id': 0, 'Temp': 11.94, 'rTemp': 9.79, 'wSpeed': 2.42, 'wDir': 297, 'Hum': 23}, {'win': 1, 'Source': 'MS', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 10.0, 'rTemp': 8.0, 'wSpeed': 3.33, 'wDir': 225.0, 'Hum': 47}]}
{'time': 1668513600, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 10, 'rTemp': 9, 'wSpeed': 0.56, 'wDir': 248, 'Hum': 38}, {'win': 0, 'Source': 'Op', 'City': 'BJ', 'Condition': 'clear sky', 'Id': 0, 'Temp': 7.94, 'rTemp': 6.49, 'wSpeed': 2.36, 'wDir': 299, 'Hum': 24}, {'win': 1, 'Source': 'MS', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 8.4, 'rTemp': 6.2, 'wSpeed': 3.33, 'wDir': 248.0, 'Hum': 50}]}
{'time': 1668517200, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 7, 'rTemp': 8, 'wSpeed': 0.56, 'wDir': 169, 'Hum': 50}, {'win': 1, 'Source': 'Op', 'City': 'BJ', 'Condition': 'clear sky', 'Id': 0, 'Temp': 3.94, 'rTemp': 1.76, 'wSpeed': 2.37, 'wDir': 302, 'Hum': 25}, {'win': 0, 'Source': 'MS', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 7.5, 'rTemp': 5.3, 'wSpeed': 3.14, 'wDir': 225.0, 'Hum': 51}]}
{'time': 1668520800, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 5, 'rTemp': 4, 'wSpeed': 1.11, 'wDir': 304, 'Hum': 61}, {'win': 1, 'Source': 'Op', 'City': 'BJ', 'Condition': 'clear sky', 'Id': 0, 'Temp': 2.94, 'rTemp': 1.12, 'wSpeed': 1.87, 'wDir': 314, 'Hum': 25}, {'win': 0, 'Source': 'MS', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 6.4, 'rTemp': 4.5, 'wSpeed': 2.83, 'wDir': 225.0, 'Hum': 54}]}
{'time': 1668524400, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 4, 'rTemp': 3, 'wSpeed': 0.28, 'wDir': 233, 'Hum': 64}, {'win': 0, 'Source': 'Op', 'City': 'BJ', 'Condition': 'clear sky', 'Id': 0, 'Temp': 1.94, 'rTemp': 0.61, 'wSpeed': 1.4, 'wDir': 313, 'Hum': 27}, {'win': 1, 'Source': 'MS', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 5.2, 'rTemp': 4.0, 'wSpeed': 2.44, 'wDir': 270.0, 'Hum': 57}]}
{'time': 1668528000, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 4, 'rTemp': 4, 'wSpeed': 0.56, 'wDir': 121, 'Hum': 66}, {'win': 1, 'Source': 'Op', 'City': 'BJ', 'Condition': 'clear sky', 'Id': 0, 'Temp': -0.06, 'rTemp': -0.06, 'wSpeed': 1.25, 'wDir': 338, 'Hum': 28}, {'win': 0, 'Source': 'MS', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 4.2, 'rTemp': 3.0, 'wSpeed': 2.36, 'wDir': 315.0, 'Hum': 60}]}
{'time': 1668531600, 'data': [{'win': 1, 'Source': 'Xz', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 3, 'rTemp': 2, 'wSpeed': 0.28, 'wDir': 136, 'Hum': 70}, {'win': 0, 'Source': 'Op', 'City': 'BJ', 'Condition': 'clear sky', 'Id': 0, 'Temp': -0.06, 'rTemp': -1.57, 'wSpeed': 1.35, 'wDir': 355, 'Hum': 30}, {'win': 0, 'Source': 'MS', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 3.3, 'rTemp': 1.9, 'wSpeed': 2.44, 'wDir': 338.0, 'Hum': 63}]}
{'time': 1668535200, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 3, 'rTemp': 2, 'wSpeed': 0.28, 'wDir': 1, 'Hum': 69}, {'win': 0, 'Source': 'Op', 'City': 'BJ', 'Condition': 'clear sky', 'Id': 0, 'Temp': -0.06, 'rTemp': -1.92, 'wSpeed': 1.56, 'wDir': 11, 'Hum': 31}, {'win': 1, 'Source': 'MS', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 2.8, 'rTemp': 1.0, 'wSpeed': 2.61, 'wDir': 0.0, 'Hum': 64}]}
{'time': 1668538800, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 2, 'rTemp': 1, 'wSpeed': 0.56, 'wDir': 26, 'Hum': 77}, {'win': 1, 'Source': 'Op', 'City': 'BJ', 'Condition': 'clear sky', 'Id': 0, 'Temp': -0.06, 'rTemp': -0.06, 'wSpeed': 1.23, 'wDir': 3, 'Hum': 34}, {'win': 0, 'Source': 'MS', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 2.4, 'rTemp': 0.6, 'wSpeed': 2.67, 'wDir': 23.0, 'Hum': 64}]}
{'time': 1668542400, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 1, 'rTemp': 1, 'wSpeed': 0.56, 'wDir': 224, 'Hum': 80}, {'win': 1, 'Source': 'Op', 'City': 'BJ', 'Condition': 'clear sky', 'Id': 0, 'Temp': -0.06, 'rTemp': -0.06, 'wSpeed': 1.29, 'wDir': 13, 'Hum': 35}, {'win': 0, 'Source': 'MS', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 2.1, 'rTemp': 0.1, 'wSpeed': 2.72, 'wDir': 23.0, 'Hum': 65}]}
{'time': 1668546000, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 1, 'rTemp': 0, 'wSpeed': 0.28, 'wDir': 88, 'Hum': 80}, {'win': 0, 'Source': 'Op', 'City': 'BJ', 'Condition': 'clear sky', 'Id': 0, 'Temp': -1.06, 'rTemp': -2.78, 'wSpeed': 1.39, 'wDir': 17, 'Hum': 36}, {'win': 1, 'Source': 'MS', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 0.0, 'rTemp': -2.2, 'wSpeed': 2.72, 'wDir': 23.0, 'Hum': 71}]}
{'time': 1668549600, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 1, 'rTemp': 0, 'wSpeed': 0.56, 'wDir': 87, 'Hum': 82}, {'win': 0, 'Source': 'Op', 'City': 'BJ', 'Condition': 'clear sky', 'Id': 0, 'Temp': -1.06, 'rTemp': -2.96, 'wSpeed': 1.5, 'wDir': 21, 'Hum': 37}, {'win': 1, 'Source': 'MS', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 3.1, 'rTemp': 1.4, 'wSpeed': 2.61, 'wDir': 23.0, 'Hum': 63}]}
{'time': 1668553200, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '多云', 'Id': 1, 'Temp': 2, 'rTemp': 1, 'wSpeed': 1.39, 'wDir': 16, 'Hum': 74}, {'win': 1, 'Source': 'Op', 'City': 'BJ', 'Condition': 'few clouds', 'Id': 1, 'Temp': 0.94, 'rTemp': 0.94, 'wSpeed': 1.08, 'wDir': 12, 'Hum': 38}, {'win': 0, 'Source': 'MS', 'City': 'BJ', 'Condition': '多云', 'Id': 1, 'Temp': 4.3, 'rTemp': 2.8, 'wSpeed': 2.56, 'wDir': 23.0, 'Hum': 62}]}
{'time': 1668556800, 'data': [{'win': 1, 'Source': 'Xz', 'City': 'BJ', 'Condition': '多云', 'Id': 1, 'Temp': 2, 'rTemp': 1, 'wSpeed': 1.11, 'wDir': 10, 'Hum': 79}, {'win': 0, 'Source': 'Op', 'City': 'BJ', 'Condition': 'scattered clouds', 'Id': 1, 'Temp': -0.06, 'rTemp': -0.06, 'wSpeed': 0.81, 'wDir': 18, 'Hum': 37}, {'win': 0, 'Source': 'MS', 'City': 'BJ', 'Condition': '多云', 'Id': 1, 'Temp': 5.5, 'rTemp': 3.9, 'wSpeed': 2.61, 'wDir': 225.0, 'Hum': 59}]}
{'time': 1668560400, 'data': [{'win': 1, 'Source': 'Xz', 'City': 'BJ', 'Condition': '多云', 'Id': 1, 'Temp': 7, 'rTemp': 6, 'wSpeed': 0.56, 'wDir': 59, 'Hum': 49}, {'win': 0, 'Source': 'Op', 'City': 'BJ', 'Condition': 'overcast clouds', 'Id': 1, 'Temp': 5.94, 'rTemp': 5.94, 'wSpeed': 0.96, 'wDir': 27, 'Hum': 34}, {'win': 0, 'Source': 'MS', 'City': 'BJ', 'Condition': '多云', 'Id': 1, 'Temp': 6.7, 'rTemp': 5.5, 'wSpeed': 2.72, 'wDir': 315.0, 'Hum': 57}]}
{'time': 1668564000, 'data': [{'win': 1, 'Source': 'Xz', 'City': 'BJ', 'Condition': '多云', 'Id': 1, 'Temp': 10, 'rTemp': 9, 'wSpeed': 0.56, 'wDir': 62, 'Hum': 35}, {'win': 0, 'Source': 'Op', 'City': 'BJ', 'Condition': 'overcast clouds', 'Id': 1, 'Temp': 7.94, 'rTemp': 7.94, 'wSpeed': 0.92, 'wDir': 38, 'Hum': 32}, {'win': 0, 'Source': 'MS', 'City': 'BJ', 'Condition': '多云', 'Id': 1, 'Temp': 7.9, 'rTemp': 7.3, 'wSpeed': 2.72, 'wDir': 315.0, 'Hum': 53}]}
{'time': 1668567600, 'data': [{'win': 1, 'Source': 'Xz', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 11, 'rTemp': 10, 'wSpeed': 1.67, 'wDir': 42, 'Hum': 32}, {'win': 0, 'Source': 'Op', 'City': 'BJ', 'Condition': 'overcast clouds', 'Id': 1, 'Temp': 10.94, 'rTemp': 8.85, 'wSpeed': 0.76, 'wDir': 47, 'Hum': 29}, {'win': 0, 'Source': 'MS', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 9.1, 'rTemp': 10.0, 'wSpeed': 2.67, 'wDir': 315.0, 'Hum': 48}]}
{'time': 1668571200, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 11, 'rTemp': 10, 'wSpeed': 1.67, 'wDir': 61, 'Hum': 30}, {'win': 1, 'Source': 'Op', 'City': 'BJ', 'Condition': 'overcast clouds', 'Id': 1, 'Temp': 11.94, 'rTemp': 9.89, 'wSpeed': 0.8, 'wDir': 138, 'Hum': 27}, {'win': 0, 'Source': 'MS', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 10.2, 'rTemp': 11.8, 'wSpeed': 2.56, 'wDir': 315.0, 'Hum': 44}]}
{'time': 1668574800, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 12, 'rTemp': 13, 'wSpeed': 1.11, 'wDir': 28, 'Hum': 30}, {'win': 0, 'Source': 'Op', 'City': 'BJ', 'Condition': 'overcast clouds', 'Id': 1, 'Temp': 12.94, 'rTemp': 10.97, 'wSpeed': 1.07, 'wDir': 170, 'Hum': 26}, {'win': 1, 'Source': 'MS', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 11.5, 'rTemp': 13.2, 'wSpeed': 2.61, 'wDir': 338.0, 'Hum': 41}]}
{'time': 1668578400, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '多云', 'Id': 1, 'Temp': 14, 'rTemp': 14, 'wSpeed': 1.11, 'wDir': 98, 'Hum': 28}, {'win': 1, 'Source': 'Op', 'City': 'BJ', 'Condition': 'overcast clouds', 'Id': 1, 'Temp': 13.94, 'rTemp': 12.04, 'wSpeed': 1.22, 'wDir': 172, 'Hum': 25}, {'win': 0, 'Source': 'MS', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 12.7, 'rTemp': 14.1, 'wSpeed': 2.72, 'wDir': 135.0, 'Hum': 39}]}
{'time': 1668582000, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 14, 'rTemp': 14, 'wSpeed': 1.39, 'wDir': 91, 'Hum': 29}, {'win': 1, 'Source': 'Op', 'City': 'BJ', 'Condition': 'clear sky', 'Id': 0, 'Temp': 13.94, 'rTemp': 12.04, 'wSpeed': 1.63, 'wDir': 177, 'Hum': 25}, {'win': 0, 'Source': 'MS', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 14.0, 'rTemp': 14.9, 'wSpeed': 2.83, 'wDir': 135.0, 'Hum': 38}]}
{'time': 1668585600, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 14, 'rTemp': 15, 'wSpeed': 0.56, 'wDir': 71, 'Hum': 32}, {'win': 1, 'Source': 'Op', 'City': 'BJ', 'Condition': 'clear sky', 'Id': 0, 'Temp': 13.94, 'rTemp': 12.09, 'wSpeed': 1.5, 'wDir': 182, 'Hum': 27}, {'win': 0, 'Source': 'MS', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 12.8, 'rTemp': 13.1, 'wSpeed': 2.83, 'wDir': 135.0, 'Hum': 39}]}
{'time': 1668589200, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 13, 'rTemp': 14, 'wSpeed': 1.67, 'wDir': 79, 'Hum': 37}, {'win': 0, 'Source': 'Op', 'City': 'BJ', 'Condition': 'clear sky', 'Id': 0, 'Temp': 12.94, 'rTemp': 11.07, 'wSpeed': 0.56, 'wDir': 155, 'Hum': 30}, {'win': 1, 'Source': 'MS', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 11.7, 'rTemp': 11.2, 'wSpeed': 2.72, 'wDir': 135.0, 'Hum': 41}]}
{'time': 1668592800, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '多云', 'Id': 1, 'Temp': 8, 'rTemp': 7, 'wSpeed': 0.56, 'wDir': 142, 'Hum': 57}, {'win': 1, 'Source': 'Op', 'City': 'BJ', 'Condition': 'clear sky', 'Id': 0, 'Temp': 6.94, 'rTemp': 6.94, 'wSpeed': 0.53, 'wDir': 122, 'Hum': 32}, {'win': 0, 'Source': 'MS', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 10.5, 'rTemp': 9.4, 'wSpeed': 2.56, 'wDir': 113.0, 'Hum': 46}]}
{'time': 1668596400, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 6, 'rTemp': 5, 'wSpeed': 0.28, 'wDir': 60, 'Hum': 67}, {'win': 0, 'Source': 'Op', 'City': 'BJ', 'Condition': 'clear sky', 'Id': 0, 'Temp': 4.94, 'rTemp': 4.94, 'wSpeed': 0.54, 'wDir': 67, 'Hum': 34}, {'win': 1, 'Source': 'MS', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 9.1, 'rTemp': 8.3, 'wSpeed': 2.25, 'wDir': 113.0, 'Hum': 55}]}
{'time': 1668600000, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 5, 'rTemp': 9, 'wSpeed': 0.83, 'wDir': 56, 'Hum': 72}, {'win': 0, 'Source': 'Op', 'City': 'BJ', 'Condition': 'clear sky', 'Id': 0, 'Temp': 3.94, 'rTemp': 3.94, 'wSpeed': 0.7, 'wDir': 50, 'Hum': 36}, {'win': 1, 'Source': 'MS', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 8.2, 'rTemp': 7.9, 'wSpeed': 1.94, 'wDir': 158.0, 'Hum': 63}]}
{'time': 1668603600, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 4, 'rTemp': 8, 'wSpeed': 0.56, 'wDir': 54, 'Hum': 77}, {'win': 0, 'Source': 'Op', 'City': 'BJ', 'Condition': 'clear sky', 'Id': 0, 'Temp': 2.94, 'rTemp': 2.94, 'wSpeed': 1.05, 'wDir': 25, 'Hum': 38}, {'win': 1, 'Source': 'MS', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 6.6, 'rTemp': 6.6, 'wSpeed': 1.78, 'wDir': 158.0, 'Hum': 72}]}
{'time': 1668607200, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 3, 'rTemp': 2, 'wSpeed': 0.56, 'wDir': 320, 'Hum': 81}, {'win': 1, 'Source': 'Op', 'City': 'BJ', 'Condition': 'clear sky', 'Id': 0, 'Temp': 1.94, 'rTemp': 0.55, 'wSpeed': 1.44, 'wDir': 15, 'Hum': 39}, {'win': 0, 'Source': 'MS', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 5.4, 'rTemp': 5.2, 'wSpeed': 1.89, 'wDir': 158.0, 'Hum': 77}]}
{'time': 1668610800, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 3, 'rTemp': 4, 'wSpeed': 1.39, 'wDir': 18, 'Hum': 84}, {'win': 0, 'Source': 'Op', 'City': 'BJ', 'Condition': 'clear sky', 'Id': 0, 'Temp': 1.94, 'rTemp': 0.43, 'wSpeed': 1.52, 'wDir': 12, 'Hum': 40}, {'win': 1, 'Source': 'MS', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 4.2, 'rTemp': 3.4, 'wSpeed': 2.14, 'wDir': 338.0, 'Hum': 78}]}
{'time': 1668614400, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 3, 'rTemp': 3, 'wSpeed': 0.56, 'wDir': 56, 'Hum': 86}, {'win': 0, 'Source': 'Op', 'City': 'BJ', 'Condition': 'clear sky', 'Id': 0, 'Temp': 0.94, 'rTemp': -0.83, 'wSpeed': 1.6, 'wDir': 15, 'Hum': 41}, {'win': 1, 'Source': 'MS', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 2.9, 'rTemp': 1.9, 'wSpeed': 2.25, 'wDir': 338.0, 'Hum': 79}]}
{'time': 1668618000, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 3, 'rTemp': 2, 'wSpeed': 0.56, 'wDir': 65, 'Hum': 87}, {'win': 0, 'Source': 'Op', 'City': 'BJ', 'Condition': 'clear sky', 'Id': 0, 'Temp': 0.94, 'rTemp': -0.88, 'wSpeed': 1.63, 'wDir': 18, 'Hum': 42}, {'win': 1, 'Source': 'MS', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 2.4, 'rTemp': 1.0, 'wSpeed': 2.44, 'wDir': 338.0, 'Hum': 79}]}
{'time': 1668621600, 'data': [{'win': 0, 'Source': 'Xz', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 3, 'rTemp': 1, 'wSpeed': 0.56, 'wDir': 62, 'Hum': 89}, {'win': 1, 'Source': 'Op', 'City': 'BJ', 'Condition': 'clear sky', 'Id': 0, 'Temp': -0.06, 'rTemp': -2.05, 'wSpeed': 1.65, 'wDir': 20, 'Hum': 42}, {'win': 0, 'Source': 'MS', 'City': 'BJ', 'Condition': '晴', 'Id': 0, 'Temp': 1.9, 'rTemp': 0.1, 'wSpeed': 2.61, 'wDir': 0.0, 'Hum': 80}]}
